RegionID,State,City,CountyName,MeanValue
84050,MT,East Glacier Park,Glacier County,238981.54257239282
80649,IA,Little Rock,Lyon County,146109.62680558593
60021,VT,Pawlet,Rutland County,288720.9465382178
62444,NY,Stephentown,Rensselaer County,272073.28008473944
63263,NY,Bovina Center,Delaware County,390659.1239539304
84785,IL,Lindenwood,Ogle County,213940.69539272343
89771,AR,Coal Hill,Johnson County,107996.28309092384
80503,IA,Lamont,Buchanan County,140662.63769070205
85056,IL,Putnam,Putnam County,217276.7451183683
75309,MS,Neely,Greene County,145758.52295257032
86130,MO,Annapolis,Iron County,123973.25961147474
100296,AK,Kasilof,Kenai Peninsula Borough,289043.3200176268
86581,MO,,Bates County,152497.2219398337
100062,WA,Latah,Spokane County,297718.40028676327
99080,OR,,Clatsop County,984953.6550390044
80221,IA,Peru,Madison County,295771.31718603027
81109,IA,Muscatine,Muscatine County,228614.9809465072
94616,UT,Goshen,Utah County,414370.4376144149
87374,KS,Greenleaf,Washington County,97324.18468
85183,IL,De Land,Piatt County,124639.93506493507
88143,NE,,Boyd County,177027.5294117647
80813,IA,,Clayton County,241004.6635582814
68545,WV,Newton,Clay County,113393.06771477316
77593,OH,Hollansburg,Darke County,135530.97878868217
76100,KY,Wheelwright,Floyd County,38022.822376039745
91480,TX,Purmela,Coryell County,408164.0752775156
67087,MD,Tyaskin,Wicomico County,227679.15430476502
99218,OR,Logsden,Lincoln County,500296.65824532596
80815,IA,Earlville,Delaware County,193737.12387826596
80694,IA,Irwin,Shelby County,121815.66735002414
80399,IA,Callender,Webster County,151423.4364289434
63228,NY,Oswegatchie,Saint Lawrence County,120756.72232773148
78404,IN,Cross Plains,Ripley County,260902.1802938632
88322,NE,Stratton,Hitchcock County,109439.99103983537
82963,MN,Winger,Polk County,151475.97115417154
80659,IA,Dickens,Clay County,241530.70793593265
87201,KS,Netawaka,Jackson County,180116.5743
88186,NE,Ashton,Sherman County,149281.3331361365
94185,ID,Carmen,Lemhi County,501501.3158460118
65858,PA,Cheyney,Delaware County,612587.0319086454
59982,VT,Mt Holly,Rutland County,416405.34146341466
84530,IL,Verona,Grundy County,338926.1784877976
86694,MO,Saint Thomas,Cole County,309620.9535733305
87468,KS,Norwich,Kingman County,160476.72819320616
79595,MI,Harbert,Berrien County,735156.2098912019
76096,KY,Harold,Floyd County,53288.01633322771
99671,WA,,Whatcom County,666277.2164096421
60009,VT,Pittsfield,Rutland County,438873.963
83490,ND,Arthur,Cass County,176647.4552
83263,SD,Spencer,McCook County,252605.23532716013
67967,VA,Troutville,Botetourt County,236855.04661598968
80003,MI,Spalding,Menominee County,152559.0974666394
96833,CA,Lytle Creek,San Bernardino County,391827.6359292975
83896,MT,Harlowton,Wheatland County,163231.86888064304
86275,MO,Alma,Lafayette County,185799.44125087807
87809,NE,Craig,Burt County,207033.88925302017
85123,IL,Ellsworth,McLean County,196694.4754
80898,IA,Garrison,Benton County,147932.31654935234
86084,MO,Baring,Knox County,113499.27536231885
75146,MS,Louise,Humphreys County,75800.74895
90054,OK,Chattanooga,Tillman County,123287.39402360863
93991,WY,Clearmont,Sheridan County,476159.81510246405
74760,TN,Crump,Hardin County,124722.47828443768
78577,IN,Straughn,Henry County,167522.54551561578
87919,NE,Bradshaw,York County,212033.6956064928
98908,HI,Naalehu,Hawaii County,382065.35450467747
83377,SD,Herreid,Campbell County,225087.78120810387
99918,WA,Lyle,Klickitat County,427327.0094588075
83431,SD,Deadwood,Lawrence County,646031.1444303617
81050,IA,Hillsboro,Lee County,150375.18804116987
63137,NY,Stratford,Fulton County,206340.92828535064
80523,IA,Steamboat Rock,Hardin County,165307.43048721735
80530,IA,Westgate,Fayette County,172872.43399635697
58218,MA,Goshen,Hampshire County,382785.7874185837
83785,ND,Taylor,Stark County,246008.3059849251
59246,NH,Milton,Strafford County,361419.2621665919
67393,VA,Woodville,Rappahannock County,638260.5813449001
88261,NE,Fairfield,Clay County,142617.64810079033
59806,VT,Woodstock,Windsor County,932742.619
80953,IA,Stanwood,Cedar County,159849.84724237255
99691,WA,Shaw Island,San Juan County,1196949.318769215
80696,IA,Kiron,Crawford County,130621.12451858837
80264,IA,Ellsworth,Hamilton County,138999.15530455485
87929,NE,Cook,Johnson County,180160.88348677813
97901,CA,Stinson Beach,Marin County,3216054.757
80358,IA,Leland,Winnebago County,168143.1450074392
68440,WV,Eleanor,Putnam County,190589.78367675643
87692,KS,Gorham,Ellis County,118213.65772356634
84015,MT,Jordan,Garfield County,221493.70591441853
66530,MD,Issue,Charles County,476246.09337383957
87748,KS,,Logan County,90103.38948885344
79904,MI,Goetzville,Chippewa County,141571.97413836716
98513,CA,Oregon House,Yuba County,439050.87107706285
75810,KY,Loyall,Harlan County,72119.59930244494
94355,ID,Princeton,Latah County,478450.9428571428
88281,NE,Naponee,Franklin County,94212.20790199813
83617,ND,Leeds,Benson County,111711.9257
87939,NE,Deshler,Thayer County,96271.45557561028
80624,IA,Ute,Monona County,99511.70334287333
83693,ND,Spiritwood,Stutsman County,209423.6551724138
88062,NE,Ames,Dodge County,297502.8899687172
84072,MT,Moore,Fergus County,292345.02358365344
84267,MT,Trego,Lincoln County,538457.3899150472
92546,TX,Bertram,Burnet County,500429.70454226685
68942,WV,Bowden,Randolph County,160958.04347826086
88369,NE,,Lincoln County,165090.00604401718
86556,MO,Winston,Daviess County,184629.27177940638
75475,KY,Chaplin,Nelson County,173803.5653812712
83472,ND,Colfax,Richland County,322054.6
98531,CA,,Plumas County,306272.85561903444
86460,MO,Helena,Andrew County,232297.97382227596
65634,PA,Erwinna,Bucks County,622956.7517246471
98469,CA,Bangor,Butte County,388541.69701269857
87920,NE,Brock,Nemaha County,174044.9387755102
86452,MO,Fillmore,Andrew County,182494.51821173358
76091,KY,Melvin,Floyd County,45989.60150680194
62412,NY,Niverville,Columbia County,287492.2239864667
63068,NY,Fly Creek,Otsego County,319271.6601354812
93899,WY,Yoder,Goshen County,328181.4112814259
95891,NV,Genoa,Douglas County,1100918.499073407
81825,WI,Rockland,Monroe County,248385.16812431216
82396,MN,Buhl,Saint Louis County,113270.33381137718
62548,NY,Cottekill,Ulster County,437892.67548475956
83903,MT,Lavina,Golden Valley County,282045.94541649404
69571,NC,Scranton,Hyde County,234987.79786423812
81000,IA,Cantril,Van Buren County,145792.70863156774
63117,NY,Redfield,Oswego County,145056.6500742059
68261,VA,Jewell Ridge,Buchanan County,77437.40177021366
87311,KS,Prescott,Linn County,140403.08435646724
80429,IA,Lu Verne,Kossuth County,125972.10149452758
72859,FL,,Polk County,394627.3348218897
87602,KS,Miltonvale,Cloud County,73078.68869825754
84174,MT,,Silver Bow County,538114.6030427603
62804,NY,Pottersville,Warren County,278027.2064502027
99320,OR,Swisshome,Lane County,319349.64171389054
75966,KY,Pilgrim,Martin County,95475.02374122069
99370,OR,,Klamath County,171344.76653054517
81861,WI,Eau Galle,Dunn County,274683.55915822525
87202,KS,Ogden,Riley County,130634.42330973536
83076,SD,Colton,Lake County,356523.4061494814
85549,IL,Harvel,Christian County,124105.52751973785
80614,IA,Pierson,Woodbury County,144692.06227822744
87299,KS,La Harpe,Allen County,69198.17701860002
99330,OR,Westfir,Lane County,316813.19054676895
61063,NJ,Port Norris,Cumberland County,215059.41400121173
87916,NE,Benedict,York County,193879.5753152079
80126,IA,De Soto,Dallas County,249221.44434939427
67676,VA,Horntown,Accomack County,51458.92200557103
85547,IL,Glenarm,Sangamon County,264210.88867546275
77294,OH,Dundee,Holmes County,209698.74479624032
70352,SC,Westville,Kershaw County,136375.92682926828
81099,IA,Goose Lake,Clinton County,277332.04681815294
67838,VA,Brodnax,Brunswick County,284072.23529411765
64669,PA,Flinton,Cambria County,81503.07549105612
59600,ME,Jonesboro,Washington County,194467.02307745742
100099,WA,Electric City,Grant County,294835.0421669289
62838,NY,Churubusco,Clinton County,143455.13598743282
88366,NE,Thedford,Thomas County,172199.8115942029
81336,WI,Bradford,Rock County,355584.0869565217
90057,OK,Devol,Cotton County,174718.6292013284
77891,OH,Scott,Paulding County,117710.79761535762
86598,MO,Rockville,Saint Clair County,176219.71725338616
94436,UT,,Tooele County,553178.6761090673
64201,PA,East Vandergrift,Westmoreland County,57453.72222222222
93794,CO,,San Miguel County,333336.45098615554
87173,KS,Fairview,Brown County,140805.24308537532
87482,KS,,Sumner County,122817.00554522923
86099,MO,Hurdland,Knox County,154075.84848484848
82565,MN,Easton,Faribault County,196000.91165092625
93753,CO,Leadville,Lake County,584366.9734965279
80667,IA,Harris,Osceola County,177995.10702369027
81774,WI,Sayner,Vilas County,302099.8504353557
86106,MO,Purdin,Linn County,245243.33967902546
99905,WA,Appleton,Klickitat County,352527.27947681706
86141,MO,Middlebrook,Reynolds County,113256.67953146755
97775,CA,Port Costa,Contra Costa County,672322.9945161244
87995,NE,Plymouth,Jefferson County,177169.47008462166
66123,DE,Viola,Kent County,312394.8732802761
75089,MS,Schlater,Leflore County,128965.475
99939,WA,Seaview,Pacific County,364241.55552634207
81004,IA,Cincinnati,Appanoose County,76909.8932
85562,IL,Oconee,Shelby County,165161.9063
95108,AZ,Forest Lakes,Coconino County,521487.3335692593
80744,IA,Marne,Cass County,155956.10986753597
67492,VA,Church View,Middlesex County,246868.45119761242
87172,KS,Everest,Brown County,135552.8141600918
80750,IA,Moorhead,Monona County,145713.4866610307
88340,NE,Elsie,Perkins County,247524.75359338676
74835,TN,Lutts,Wayne County,199747.64948666785
80354,IA,Klemme,Hancock County,100830.75430223918
90198,OK,Sharon,Woodward County,171199.6903598704
87000,MO,Myrtle,Oregon County,174495.4616
88304,NE,,Chase County,300375.17391304346
87573,KS,Bushton,Rice County,68158.28548156233
99017,OR,Brightwood,Clackamas County,475710.36075914645
68378,WV,Green Bank,Pocahontas County,144583.7662430971
80177,IA,Linden,Dallas County,257449.9374370389
74801,TN,Shiloh,Hardin County,146973.27375676777
88218,NE,Marquette,Hamilton County,346325.7691718869
86056,MO,Knox City,Knox County,167335.93997485717
87037,KS,Cummings,Atchison County,287928.8776859495
60033,VT,Craftsbury,Orleans County,369990.85714285716
74796,TN,Sardis,Hardin County,108737.49831494653
68847,WV,Hinton,Summers County,156190.3354736591
68477,WV,Montgomery,Fayette County,115355.45449808099
62732,NY,North Branch,Sullivan County,351226.61941585416
64230,PA,New Derry,Westmoreland County,152062.82857142857
59686,ME,North Haven,Knox County,658706.6285714286
75815,KY,Pathfork,Harlan County,58043.910801731465
80674,IA,,Clay County,117812.01627331392
62425,NY,Rensselaerville,Albany County,305766.9154865911
87459,KS,Milton,Sedgwick County,233640.67022777247
63199,NY,Carthage,Jefferson County,164401.5426117667
62553,NY,East Jewett,Greene County,420230.05727193906
85259,IL,Brussels,Calhoun County,155424.54041312877
63402,NY,Glenwood,Erie County,267802.22617262596
84742,IL,Roberts,Ford County,92415.89966900011
76354,KY,Earlington,Hopkins County,49193.306043351855
80230,IA,Reasnor,Jasper County,206585.12892197978
59662,ME,,Aroostook County,189414.23529411765
94136,ID,,Lincoln County,299053.79677168716
81006,IA,Douds,Van Buren County,197270.96185301556
80585,IA,Cleghorn,Cherokee County,183921.01637663037
76454,OH,,Holmes County,255259.61685686753
90730,TX,Powell,Navarro County,235371.63636363635
65183,PA,Waterville,Lycoming County,175562.5935075486
88206,NE,Giltner,Hamilton County,242801.0929621119
90141,OK,,Alfalfa County,182051.24608973003
88350,NE,Lewellen,Garden County,209541.82598819528
66976,MD,Wye Mills,Talbot County,616321.5913576442
85110,IL,Bellflower,McLean County,120508.97177280257
92506,TX,La Villa,Hidalgo County,112600.18527504249
93521,CO,Iliff,Logan County,280043.2077452338
87156,KS,Beattie,Marshall County,126980.51862288394
98303,CA,Capay,Yolo County,738972.6485570408
86529,MO,Laclede,Linn County,160134.918
93233,CO,Agate,Elbert County,395915.1060933994
91541,TX,Richland,Navarro County,185149.7142857143
81060,IA,Mount Union,Henry County,186385.22791309925
86976,MO,,Dade County,193392.88849171242
84705,IL,Cabery,Ford County,113863.90201536845
68953,WV,Bowden,Randolph County,135017.02437337863
68457,WV,Danville,Boone County,80867.26391039643
59473,ME,Aurora,Hancock County,214027.8975037576
87550,KS,Havana,Montgomery County,154052.67654476795
80785,IA,Randolph,Fremont County,148870.7517808779
88027,NE,Western,Saline County,138193.42
58223,MA,Hardwick,Worcester County,425297.0642788716
63287,NY,Glen Aubrey,Broome County,188975.27177322804
68088,VA,Barren Springs,Wythe County,141457.48095208692
58924,RI,Burrillville,Providence County,391192.75328401965
93678,CO,Sugar City,Crowley County,120789.11223266064
82574,MN,Garden City,Blue Earth County,269638.2162270706
64532,PA,Carlton,Mercer County,186817.9516129032
88270,NE,Hildreth,Franklin County,145113.58742433877
80412,IA,Farnhamville,Calhoun County,106165.9376348538
82539,MN,Waltham,Mower County,250474.5022
93106,TX,,Terrell County,101823.88970457057
88089,NE,Polk,Polk County,143475.81527838574
87347,KS,Lincolnville,Marion County,111295.73728072787
85178,IL,Cisco,Piatt County,156718.0344827586
62574,NY,Lanesville,Greene County,392065.3946
84905,IL,Spring Valley,Bureau County,121365.87340680447
58206,MA,Chesterfield,Hampshire County,364714.6182345327
88221,NE,Miller,Buffalo County,250284.09562687538
90151,OK,Drummond,Garfield County,148209.55919761863
87764,KS,Healy,Lane County,91801.12725236207
95503,NM,Williamsburg,Sierra County,152800.3674164809
79331,MI,Black River,Alcona County,169774.88679212506
94347,ID,Osburn,Shoshone County,282040.18474981777
80365,IA,Orchard,Mitchell County,279909.1189916785
65500,PA,Starrucca,Wayne County,259348.22977354712
94117,ID,Eden,Jerome County,388114.1668084245
80506,IA,Marble Rock,Floyd County,166737.4809947242
67389,VA,Etlan,Madison County,316256.78547853325
93404,CO,Jamestown,Boulder County,567007.216
80430,IA,Lytton,Calhoun County,120431.57840990547
86525,MO,Jameson,Daviess County,193049.4001
91155,TX,Milam,Sabine County,191826.34562517007
87391,KS,Republic,Republic County,116243.19554105886
64202,PA,Everson,Fayette County,87769.43862853256
67378,VA,Aroda,Madison County,340026.9051473848
67896,VA,Red House,Charlotte County,179752.80769914426
87699,KS,Lucas,Russell County,72877.48195846319
89648,AR,Tumbling Shoals,Cleburne County,246070.90883125807
68367,WV,Arbovale,Pocahontas County,72910.49515255721
77090,OH,,Medina County,349988.9362226059
88252,NE,Bladen,Webster County,133180.18435079433
83659,ND,,Barnes County,115520.80659277986
65360,PA,Trexlertown,Lehigh County,307152.2773198258
87380,KS,Agra,Smith County,87406.94195789291
88101,NE,Ulysses,Butler County,170147.98166816166
80125,IA,,Lucas County,190686.36939338013
63248,NY,Three Mile Bay,Jefferson County,243632.45836852826
68109,VA,Lambsburg,Carroll County,107591.76819500326
90454,OK,Krebs,Pittsburg County,103698.48732247058
86540,MO,,Livingston County,204393.52115598143
73863,AL,Lower Peach Tree,Clarke County,117892.60078107707
62295,NY,Laurel,Suffolk County,919552.6763837425
88265,NE,Guide Rock,Webster County,86089.22496574263
80496,IA,Holland,Grundy County,185428.41164365175
87654,KS,Macksville,Stafford County,65566.34996773285
62570,NY,Jewett,Greene County,496334.4841847655
86398,MO,,Clay County,437105.5574715356
64200,PA,Donegal,Westmoreland County,181708.19444444444
78012,IN,Russellville,Putnam County,148946.70566496975
80167,IA,Keswick,Keokuk County,132587.88538330715
83501,ND,Mooreton,Richland County,206585.74285714285
67581,VA,Walkerton,King and Queen County,289086.25159587635
68170,VA,West Augusta,Augusta County,221971.4293065814
94188,ID,Shoup,Lemhi County,317007.5666778983
67035,MD,Point of Rocks,Frederick County,479541.31160255504
80232,IA,Rhodes,Marshall County,181046.77569774725
64703,PA,Smithmill,Clearfield County,113608.95824215161
80784,IA,Percival,Fremont County,167797.9129546781
93796,CO,Silverton,San Juan County,492556.95880686754
92496,TX,Hargill,Hidalgo County,89811.59816199537
87702,KS,Natoma,Osborne County,44530.31665954689
82827,MN,,Stearns County,279987.9731
86547,MO,Purdin,Linn County,173750.8595708065
99114,OR,Neskowin,Tillamook County,736029.8531401503
81031,IA,Promise City,Wayne County,195021.60934462352
80132,IA,Ellsworth,Hamilton County,192555.3165740314
83473,ND,Davenport,Cass County,266079.1716540812
80362,IA,Meservey,Cerro Gordo County,86492.48398535741
80395,IA,Bode,Humboldt County,128276.77291649568
59948,VT,Orange,Orange County,282491.8436196551
87921,NE,Brownville,Nemaha County,161590.71698113208
75093,MS,Tutwiler,Tallahatchie County,112054.02834976786
66517,MD,Coltons Point,Saint Marys County,381243.1572693771
69636,NC,,Currituck County,410085.74636807496
80590,IA,Galva,Ida County,122932.67753088255
100269,AK,Cooper Landing,Kenai Peninsula Borough,440627.89626549446
66973,MD,Wittman,Talbot County,440729.42218865926
87926,NE,Carleton,Thayer County,228319.85778356358
94692,UT,Orderville,Kane County,314177.14782608696
84894,IL,Compton,Lee County,163437.4492429909
59083,NH,Sandwich,Carroll County,470396.0201311091
64192,PA,Bradenville,Westmoreland County,108457.375
80754,IA,Panama,Shelby County,230175.5702944113
80738,IA,Little Sioux,Harrison County,86789.79380894334
94156,ID,Iona,Bonneville County,410231.8128626274
79605,MI,Union Pier,Berrien County,704919.4499093927
93770,CO,Pleasant View,Montezuma County,375030.9345010368
74511,TN,Powder Springs,Grainger County,216840.13851194293
87378,KS,Concordia,Cloud County,72057.40595274365
87523,KS,,Sedgwick County,424753.97599978436
98648,CA,Chilcoot,Plumas County,367482.4468681685
87586,KS,Glasco,Cloud County,67235.04201848489
68797,WV,Mount Lookout,Fayette County,115668.42899907252
69640,NC,Rodanthe,Dare County,703659.8732394367
86804,MO,Bixby,Iron County,138702.54252076885
98062,CA,Glencoe,Calaveras County,336839.65242304397
87230,KS,Wetmore,Nemaha County,143018.39104378092
80418,IA,Harcourt,Webster County,134350.2013975944
67645,VA,Atlantic,Accomack County,229364.42975206612
62980,NY,Pitcher,Chenango County,107011.9694388587
95375,NM,Navajo Dam,San Juan County,150822.92719299337
75462,GA,Parrott,Terrell County,110791.03317211762
60045,VT,Greensboro,Orleans County,271360.94366197183
80471,IA,Bristow,Butler County,131209.45374789307
98267,CA,Gasquet,Del Norte County,390162.7191723299
92293,TX,Sutherland Springs,Wilson County,266772.4951112369
71941,FL,Quincy,Gadsden County,90736.2588
75807,KY,Coldiron,Bell County,48681.57404526702
79988,MI,McMillan,Luce County,143271.4752155533
62562,NY,Greenfield Park,Ulster County,344940.6456832884
79911,MI,Hessel,Mackinac County,183623.51055010885
87914,NE,Bee,Seward County,253248.4754125517
99916,WA,Naselle,Pacific County,399917.6485085147
88273,NE,Holstein,Adams County,164453.49571783477
84124,MT,Canyon Creek,Lewis and Clark County,462680.9224518547
64776,PA,Millheim,Centre County,210611.40178816984
88854,LA,Belcher,Caddo Parish,108614.61513752583
80670,IA,Melvin,Osceola County,113987.2063445963
84056,MT,Fort Shaw,Cascade County,450485.79055414227
76065,KY,Varney,Pike County,53720.235461506956
90084,OK,Olustee,Jackson County,93205.60313031673
63052,NY,Chadwicks,Oneida County,160070.0972244848
76111,KY,Chavies,Perry County,115375.68038027578
82747,MN,Porter,Yellow Medicine County,218360.44081525537
68078,VA,Rosedale,Russell County,227609.35889127807
98623,CA,Cedarville,Modoc County,227662.1118787166
81062,IA,Oakville,Des Moines County,140198.3516382304
93550,CO,Flagler,Kit Carson County,229366.84114917464
62796,NY,Newcomb,Essex County,263505.43922114774
80339,IA,Corwith,Hancock County,112673.10884175486
83888,MT,Fishtail,Stillwater County,500138.7336235644
88002,NE,,Fillmore County,183865.55573516266
69115,WV,Craigsville,Nicholas County,101743.95450042257
80394,IA,Barnum,Webster County,192030.27395742852
82997,MN,Outing,Cass County,386251.7088826977
90469,OK,Tupelo,Coal County,103675.3936559551
82983,MN,Trail,Polk County,266695.5539840769
75828,KY,Bimble,Knox County,123865.9585488394
96500,CA,Lytle Creek,San Bernardino County,446795.7741845509
74469,TN,Eidson,Hancock County,154548.3583557733
69146,WV,Riverton,Pendleton County,194543.7747712224
68987,WV,Walkersville,Lewis County,121193.49615889252
68976,WV,Alum Bridge,Lewis County,148088.44376724135
68912,WV,,Ritchie County,108828.84193748096
62604,NY,Tannersville,Greene County,379841.00834598014
87908,NE,Alvo,Cass County,296692.4359501868
80427,IA,Livermore,Humboldt County,132542.0750240941
95390,NM,Abiquiu,Rio Arriba County,370669.8077495452
71568,GA,Manor,Ware County,149396.48144533602
81456,WI,Benton,Lafayette County,172816.9973
98855,HI,Hanalei,Kauai County,2370084.681465925
87519,KS,,Sedgwick County,446148.58622010116
83294,SD,Frankfort,Spink County,113795.45649160835
62610,NY,West Kill,Greene County,412251.65263741516
95024,AZ,Tumacacori,Santa Cruz County,529024.4491722703
87177,KS,Grantville,Jefferson County,219183.28457483466
83310,SD,,Spink County,174290.15639087794
85435,IL,Kinderhook,Pike County,87229.65714285715
87954,NE,,Gage County,288808.79614480253
90470,OK,Tuskahoma,Latimer County,156023.49992737453
67449,VA,Greenwood,Albemarle County,503235.0692186008
82379,MN,Lutsen,Cook County,474053.77689665486
80748,IA,Modale,Harrison County,152889.50120123662
80350,IA,Joice,Worth County,179893.77036692234
85578,IL,Alexander,Morgan County,139949.05555555556
88176,NE,Wynot,Cedar County,180130.0733385247
87382,KS,Linn,Washington County,142211.0492980183
83466,ND,Buffalo,Cass County,197862.32774365088
80776,IA,Coin,Page County,169787.3059
93942,WY,Kinnear,Fremont County,317877.5390593593
80709,IA,Templeton,Carroll County,211363.4210724189
79992,MI,Michigamme,Baraga County,191557.80232676482
88021,NE,Verdon,Richardson County,98089.20229
71281,GA,Crandall,Murray County,142655.61324879262
87660,KS,Otis,Rush County,70918.71396947533
84728,IL,Kempton,Ford County,118346.12435727283
65482,PA,Milanville,Wayne County,328268.49728426366
80360,IA,Riceville,Mitchell County,182329.83072687718
81615,WI,Ellison Bay,Door County,466852.2017451464
87834,NE,,Thurston County,69380.76420373177
74827,TN,Frankewing,Lincoln County,260406.7470453775
80938,IA,Onslow,Jones County,182098.33340386467
95186,AZ,Mayer,Yavapai County,273303.65416847647
86139,MO,Lesterville,Reynolds County,144870.86389564737
91394,TX,Hamilton,Comanche County,263453.9818181818
77741,OH,Rarden,Scioto County,86837.52043464815
87313,KS,Riverton,Cherokee County,140583.8100917493
69065,WV,,Monongalia County,118146.93051947934
86563,MO,Blairstown,Henry County,277873.0623065182
60040,VT,East Haven,Essex County,201724.7966101695
68611,WV,Levels,Hampshire County,212985.67344056946
62714,NY,Harris,Sullivan County,266796.4241285007
74718,TN,Dukedom,Weakley County,149536.0882612405
80615,IA,Quimby,Cherokee County,114768.0069976662
98215,CA,Little River,Mendocino County,686378.8912861383
87828,NE,Nickerson,Dodge County,352331.07991622173
78891,IN,Wingate,Montgomery County,181763.3063528029
80781,IA,Imogene,Fremont County,286982.7560918013
95501,NM,Rincon,Dona Ana County,229652.5119291438
85750,IL,Saint Peter,Fayette County,141024.58437139483
59607,ME,No 14 Plantation,Washington County,201522.39248554854
80547,IA,Clearfield,Taylor County,93440.10320585845
99919,WA,Glenwood,Klickitat County,381047.3416054061
85147,IL,Forrest,Livingston County,106203.17367139329
80342,IA,Dougherty,Cerro Gordo County,212467.13675507306
74878,TN,Grimsley,Fentress County,263302.0591350592
94658,UT,Pine Valley,Washington County,386617.47992783744
61064,NJ,Newtonville,Atlantic County,284068.38761520624
87910,NE,Avoca,Cass County,260983.36291812002
88159,NE,Royal,Antelope County,173283.13825451827
82992,MN,Marcell,Itasca County,332551.8167459602
88119,NE,Coleridge,Cedar County,129885.98441402981
67832,VA,Ebony,Brunswick County,308566.0789473684
70189,NC,Lake Junaluska,Haywood County,462184.45395297697
82373,MN,Isabella,Lake County,239130.92443324218
64152,PA,Crystal Spring,Fulton County,204697.92659860058
63725,NY,Rushford,Allegany County,136971.05686039277
63556,NY,Linwood,Livingston County,214673.23333333334
66974,MD,Church Creek,Dorchester County,472749.69085689733
80950,IA,South Amana,Iowa County,263390.2195
75554,KY,Westview,Breckinridge County,128179.80693606706
94696,UT,Duck Creek Village,Kane County,440651.5377
87833,NE,Prague,Saunders County,248939.42161484947
64828,PA,Sabinsville,Potter County,181720.24254574266
88169,NE,Waterbury,Dixon County,272317.1024589006
88413,NE,Chadron,Dawes County,244785.59696672726
83503,ND,Oriska,Barnes County,125440.96666666666
59804,VT,Newbury,Orange County,246368.18813081508
74822,TN,Dellrose,Lincoln County,290215.11450033647
73685,AL,Pike Road,Montgomery County,397617.2214619508
76077,KY,Drift,Floyd County,64754.44033622668
83080,SD,Davis,Turner County,345540.30303030304
65494,PA,Prompton,Wayne County,254500.2590366068
80895,IA,Elberon,Tama County,174367.35342669953
76448,KY,White Mills,Hardin County,146854.23127555035
87178,KS,Harveyville,Wabaunsee County,203539.59573751152
80490,IA,Geneva,Franklin County,150723.6389666025
90484,OK,Kaw City,Kay County,139706.12569596287
80733,IA,Hastings,Mills County,196995.5208491861
93400,CO,Hot Sulphur Springs,Grand County,486719.11998286354
87225,KS,Vermillion,Marshall County,144049.3000149784
80625,IA,Washta,Cherokee County,123301.90767355647
84033,MT,Augusta,Lewis and Clark County,283256.438
86962,MO,Cross Timbers,Hickory County,222100.75757575757
64655,PA,Cassville,Huntingdon County,192177.95536905914
96570,CA,Campo,San Diego County,520654.0589298383
69089,WV,Sutton,Braxton County,143531.1626833485
87637,KS,Burdett,Pawnee County,74897.10200661479
76443,KY,Mount Sherman,Green County,151848.69161644147
66901,MD,Kitzmiller,Garrett County,78181.56289055066
87794,KS,Rolla,Morton County,93761.19253
67858,VA,Warfield,Brunswick County,134741.4
100146,WA,Uniontown,Whitman County,376290.08763227816
87730,KS,Grinnell,Gove County,122136.03820157214
88005,NE,Seward,Seward County,219212.9423
90428,OK,Whitefield,Haskell County,120082.96293800244
65383,PA,Conyngham,Luzerne County,242365.9408470284
83989,MT,Savage,Richland County,310064.48609317077
80250,IA,Thayer,Union County,212370.0959892772
84009,MT,Fallon,Prairie County,134876.42513999876
93882,WY,Fort Laramie,Goshen County,227963.93419294004
62862,NY,Merrill,Clinton County,183010.67274804134
88211,NE,Hordville,Hamilton County,226571.95981236626
80202,IA,Montour,Tama County,161883.86896554555
88312,NE,Hayes Center,Hayes County,198413.56754174278
75642,KY,Moorefield,Nicholas County,140493.44969825816
75440,GA,Bronwood,Terrell County,88731.85145795975
87922,NE,Belvidere,Thayer County,153723.49319219583
80756,IA,Pisgah,Harrison County,147329.81482130496
80178,IA,Lineville,Wayne County,112688.63808956365
88220,NE,Merna,Custer County,165359.48932712548
80151,IA,Harvey,Marion County,138297.98536398806
86746,MO,Excello,Randolph County,229661.67510488423
83509,ND,Tower City,Cass County,173997.34735516578
76390,KY,Middleburg,Casey County,103217.40834876285
85033,IL,Forest City,Mason County,75119.06423378878
64965,PA,Fort Littleton,Fulton County,193510.19131217746
83938,MT,Winnett,Petroleum County,184924.97194568257
68888,WV,Grantsville,Calhoun County,83821.00006579373
82646,MN,Holland,Pipestone County,175466.52112676058
87578,KS,Delphos,Ottawa County,87325.38158
79929,MI,Paradise,Chippewa County,170551.06194287806
87165,KS,Circleville,Jackson County,215031.08431665308
83847,ND,Westhope,Bottineau County,93765.97379037889
85484,IL,Ingraham,Clay County,145064.47408955838
70152,NC,Balsam Grove,Transylvania County,299821.33137353853
99633,WA,Acme,Whatcom County,504215.18783497106
85128,IL,Goodfield,Woodford County,250100.0732043206
87971,NE,Johnson,Nemaha County,205307.56187615232
64959,PA,Burnt Cabins,Fulton County,182912.06544399343
67831,VA,Drewryville,Southampton County,173686.65814015496
88319,NE,Palisade,Hitchcock County,91479.37028566115
67692,VA,Oak Hall,Accomack County,129613.82222222222
75549,KY,Payneville,Breckinridge County,83251.91995
80208,IA,New Providence,Hardin County,160518.4142137836
88255,NE,Campbell,Franklin County,83524.77954637921
88344,NE,Gurley,Cheyenne County,157776.5359959541
